Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
SHECY.US,Shin-Etsu Chemical (ADR),US,USD,20.46,18.72,-8.53%
ASML.AS,ASML Holding,AS,EUR,1561.12,1429.80,-8.41%
CHRW.US,C.H. Robinson,US,USD,186.51,174.46,-6.46%
WMB.US,Williams Companies,US,USD,75.25,70.79,-5.93%
AMD.US,Advanced Micro Devices,US,USD,521.95,494.95,-5.17%
ACS.MC,ACS,MC,EUR,114.70,108.90,-5.06%
