Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
MNST.US,Monster Beverage,US,USD,90.36,45.53,-49.61%
SPX.LSE,Spirax-Sarco Engineering,LSE,GBX,7650.00,7225.00,-5.56%
VTR.US,Ventas Inc,US,USD,91.95,86.96,-5.43%
DDOG.US,Datadog,US,USD,260.78,246.78,-5.37%
HON.US,Honeywell,US,USD,242.93,230.12,-5.27%
