Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
CIEN.US,Ciena Corp,US,USD,354.16,317.46,-10.36%
TSN.US,Tyson Foods,US,USD,55.81,51.76,-7.26%
CPB.US,Campbell Soup,US,USD,23.78,22.12,-6.96%
