Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
PAYX.US,Paychex Inc,US,USD,114.53,104.49,-8.77%
EXPE.US,Expedia Group,US,USD,280.70,259.04,-7.72%
ABNB.US,Airbnb Inc,US,USD,161.81,149.58,-7.56%
FMC.US,FMC Corp,US,USD,10.57,9.90,-6.34%
JD.LSE,JD Sports Fashion,LSE,GBX,78.72,74.22,-5.72%
G24.XETRA,Scout24,XETRA,EUR,74.70,70.80,-5.22%
BKNG.US,Booking Holdings,US,USD,164.22,155.90,-5.07%
