Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
EIX.US,Edison International,US,USD,70.17,53.98,-23.07%
PCG.US,PG&E Corp,US,USD,16.60,13.27,-20.06%
AON.US,Aon plc,US,USD,355.40,321.52,-9.53%
HWM.US,Howmet Aerospace,US,USD,264.85,244.95,-7.51%
TTWO.US,Take-Two Interactive,US,USD,235.39,219.70,-6.67%
AXON.US,Axon Enterprise,US,USD,600.73,566.56,-5.69%
ENR.XETRA,Siemens Energy,XETRA,EUR,149.70,142.18,-5.02%
