Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
CHTR.US,Charter Communications,US,USD,145.74,133.89,-8.13%
CMCSA.US,Comcast Corp,US,USD,26.33,24.59,-6.61%
BBWI.US,Bath & Body Works,US,USD,18.90,17.71,-6.30%
COO.US,Cooper Companies,US,USD,67.69,63.48,-6.22%
NTDOY.US,Nintendo (ADR),US,USD,13.90,13.09,-5.83%
ENPH.US,Enphase Energy,US,USD,38.83,36.72,-5.43%
IP.US,International Paper,US,USD,36.49,34.64,-5.07%
RMV.LSE,Rightmove,LSE,GBX,491.90,467.20,-5.02%
