Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
AVGO.US,Broadcom Inc,US,USD,417.82,392.99,-5.94%
GDDY.US,GoDaddy Inc,US,USD,100.50,94.91,-5.56%
AMAT.US,Applied Materials,US,USD,534.54,507.18,-5.12%
