Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
MHK.US,Mohawk Industries,US,USD,126.09,117.27,-7.00%
MPC.US,Marathon Petroleum,US,USD,424.89,402.38,-5.30%
