Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
AXON.US,Axon Enterprise,US,USD,490.18,442.08,-9.81%
BBWI.US,Bath & Body Works,US,USD,17.91,16.72,-6.64%
JKHY.US,Jack Henry,US,USD,164.55,154.07,-6.37%
CMG.US,Chipotle Mexican Grill,US,USD,37.03,34.83,-5.94%
DLTR.US,Dollar Tree,US,USD,119.17,112.79,-5.35%
