Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
DHR.US,Danaher Corp,US,USD,201.11,179.01,-10.99%
MSCI.US,MSCI Inc,US,USD,625.11,561.74,-10.14%
SRT3.XETRA,Sartorius AG,XETRA,EUR,237.40,217.20,-8.51%
TYL.US,Tyler Technologies,US,USD,317.96,299.74,-5.73%
HAL.US,Halliburton,US,USD,35.11,33.19,-5.47%
ATO.PA,Atos,PA,EUR,30.20,28.62,-5.23%
