Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
ETSY.US,Etsy Inc,US,USD,85.55,80.40,-6.02%
VRSK.US,Verisk Analytics,US,USD,191.82,181.18,-5.55%
BBWI.US,Bath & Body Works,US,USD,20.36,19.32,-5.11%
