Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
MRNA.US,Moderna Inc,US,USD,174.38,133.32,-23.55%
JD.LSE,JD Sports Fashion,LSE,GBX,93.46,80.08,-14.32%
WMT.US,Walmart Inc,US,USD,114.30,103.84,-9.15%
ISRG.US,Intuitive Surgical,US,USD,397.72,374.48,-5.84%
CRWD.US,CrowdStrike Holdings,US,USD,201.63,190.34,-5.60%
ATEYY.US,Advantest (ADR),US,USD,230.60,218.16,-5.39%
STLD.US,Steel Dynamics,US,USD,231.01,219.00,-5.20%
BSX.US,Boston Scientific,US,USD,52.01,49.37,-5.08%
