Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
EZJ.LSE,easyJet,LSE,GBX,663.40,585.20,-11.79%
GEV.US,GE Vernova,US,USD,1078.81,985.03,-8.69%
NOW.US,ServiceNow Inc,US,USD,102.06,95.46,-6.47%
PTC.US,PTC Inc,US,USD,120.77,113.11,-6.34%
RCRUY.US,Recruit Holdings (ADR),US,USD,15.90,15.05,-5.35%
GLW.US,Corning Inc,US,USD,162.41,154.06,-5.14%
TYL.US,Tyler Technologies,US,USD,299.74,284.32,-5.14%
