Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
ISRG.US,Intuitive Surgical,US,USD,402.33,345.42,-14.15%
CDNS.US,Cadence Design,US,USD,364.65,330.11,-9.47%
SNPS.US,Synopsys Inc,US,USD,417.03,384.27,-7.85%
NFLX.US,Netflix Inc,US,USD,74.35,68.95,-7.26%
BRBY.LSE,Burberry Group,LSE,GBX,1120.50,1049.00,-6.38%
AXON.US,Axon Enterprise,US,USD,541.75,510.28,-5.81%
AMAT.US,Applied Materials,US,USD,560.93,529.66,-5.57%
BLDR.US,Builders FirstSource,US,USD,78.20,74.26,-5.04%
