Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
AKAM.US,Akamai Technologies,US,USD,118.55,110.54,-6.76%
FUJIY.US,Fujifilm (ADR),US,USD,11.00,10.27,-6.64%
ZTS.US,Zoetis Inc,US,USD,77.27,72.66,-5.97%
WLN.PA,Worldline,PA,EUR,13.28,12.60,-5.12%
RMD.US,ResMed Inc,US,USD,223.24,211.94,-5.06%
