Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
HRL.US,Hormel Foods,US,USD,23.71,21.28,-10.25%
FGR.PA,Eiffage,PA,EUR,117.50,108.80,-7.40%
TPR.US,Tapestry Inc,US,USD,130.25,123.24,-5.38%
