Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
AZN.LSE,AstraZeneca,LSE,GBX,12632.00,11500.00,-8.96%
MAR.US,Marriott International,US,USD,372.83,346.83,-6.97%
FICO.US,Fair Isaac Corp,US,USD,1122.97,1045.46,-6.90%
EBAY.US,eBay Inc,US,USD,114.01,107.13,-6.03%
TEP.PA,Teleperformance,PA,EUR,69.00,64.96,-5.86%
MPWR.US,Monolithic Power,US,USD,1426.03,1344.37,-5.73%
SZKMY.US,Suzuki Motor (ADR),US,USD,52.40,49.51,-5.53%
CF.US,CF Industries,US,USD,125.19,118.30,-5.50%
