Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
PANW.US,Palo Alto Networks,US,USD,362.09,328.48,-9.28%
DDOG.US,Datadog,US,USD,223.84,209.23,-6.53%
EIX.US,Edison International,US,USD,58.80,55.19,-6.14%
CRWD.US,CrowdStrike Holdings,US,USD,215.07,203.42,-5.42%
PCG.US,PG&E Corp,US,USD,14.06,13.33,-5.19%
OMC.US,Omnicom Group,US,USD,86.09,81.76,-5.03%
