Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
PRX.AS,Prosus,AS,EUR,41.09,38.66,-5.91%
COR.US,Cencora Inc,US,USD,333.87,314.17,-5.90%
FSLR.US,First Solar,US,USD,240.91,226.77,-5.87%
AXON.US,Axon Enterprise,US,USD,636.31,599.78,-5.74%
