Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
TPR.US,Tapestry Inc,US,USD,153.74,128.39,-16.49%
CSCO.US,Cisco Systems,US,USD,123.88,113.47,-8.40%
COHR.US,Coherent Corp,US,USD,355.64,327.23,-7.99%
LITE.US,Lumentum Holdings,US,USD,932.47,880.41,-5.58%
GLW.US,Corning Inc,US,USD,167.44,158.54,-5.32%
