Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
GEN.US,Gen Digital,US,USD,29.15,27.29,-6.38%
GDDY.US,GoDaddy Inc,US,USD,104.77,98.24,-6.23%
RCL.US,Royal Caribbean,US,USD,250.25,234.89,-6.14%
SCHW.US,Charles Schwab,US,USD,106.88,100.35,-6.11%
ALL.US,Allstate Corp,US,USD,242.86,229.50,-5.50%
