Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
TMUS.US,T-Mobile US,US,USD,176.26,166.45,-5.57%
DVA.US,DaVita Inc,US,USD,193.86,183.09,-5.56%
FMC.US,FMC Corp,US,USD,10.80,10.20,-5.56%
