Ticker,Nome,Indice,Valuta,Close Prec,Close Att,Var %
BBWI.US,Bath & Body Works,US,USD,19.17,17.58,-8.29%
ALB.US,Albemarle Corp,US,USD,141.51,133.18,-5.89%
